investor,deg_in,deg_out,betweenness,eigenvector,out_deg_wt,tps,portfolio_size,rank_deg_out,rank_betweenness,rank_eigenvector,rank_tps,rank_divergence
SeventySix Captial,0.0027272727272727275,0.0,0.0,0.005870116332768856,0.0,0.0,0.0,934,644,314,936,2
Tom Berson,0.006363636363636364,0.0,0.0,0.015304588575340054,0.0,0.0,0.0,934,644,197,936,2
Jacques & Sandra Kerrest,0.006363636363636364,0.0,0.0,0.015304588575340054,0.0,0.0,0.0,934,644,197,936,2
Ed Roberts,0.006363636363636364,0.0,0.0,0.015304588575340054,0.0,0.0,0.0,934,644,197,936,2
University of Utah Endowment,0.0027272727272727275,0.0,0.0,0.0012695523977822873,0.0,0.0,0.0,934,644,459,936,2
PKS Capital,0.0027272727272727275,0.0,0.0,0.014174750521145519,0.0,0.0,0.0,934,644,214,936,2
Vedanta Capital,0.0027272727272727275,0.0,0.0,0.0031011445338445767,0.0,0.0,0.0,934,644,391,936,2
Presidio Ventures,0.016363636363636365,0.0,0.0,0.016639697602209076,0.0,0.0,0.0,934,644,184,936,2
Expa,0.016363636363636365,0.0,0.0,0.016639697602209076,0.0,0.0,0.0,934,644,184,936,2
Scottish Venture Fund,0.0018181818181818182,0.0,0.0,1.6845020912570286e-16,0.0,0.0,0.0,934,644,642,936,2
Merck Global Health Innovation Fund,0.0027272727272727275,0.0,0.0,7.644783993133261e-11,0.0,0.0,0.0,934,644,573,936,2
MMC Ventures,0.0018181818181818182,0.0,0.0,5.825680492510245e-16,0.0,0.0,0.0,934,644,620,936,2
The Ontario Capital Growth,0.0018181818181818182,0.0,0.0,6.080291409784634e-17,0.0,0.0,0.0,934,644,653,936,2
Matrix Asset Management,0.0018181818181818182,0.0,0.0,6.080291409784634e-17,0.0,0.0,0.0,934,644,653,936,2
H.I.G. Ventures,0.0009090909090909091,0.0018181818181818182,0.0,1.6850954373312993e-15,1.519,0.0,0.0,575,644,603,936,361
Council Ventures,0.0018181818181818182,0.0,0.0,3.3701263660618723e-15,0.0,0.0,0.0,934,644,601,936,2
GMG Capital Partners,0.0009090909090909091,0.0018181818181818182,0.0,1.6850954373312993e-15,1.519,0.0,0.0,575,644,603,936,361
PLUS Ventures,0.0018181818181818182,0.0,0.0,1.377701391009247e-16,0.0,0.0,0.0,934,644,648,936,2
Neurato Investments,0.0009090909090909091,0.0018181818181818182,0.0,6.891732385082529e-17,0.9464,0.0,0.0,575,644,651,936,361
2BAngles,0.0009090909090909091,0.0018181818181818182,0.0,6.891732385082529e-17,0.9464,0.0,0.0,575,644,651,936,361
Denali Software,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.3352,0.0,0.0,575,644,931,936,361
AsiaTech Management,0.0009090909090909091,0.0009090909090909091,0.0,8.3969555392858715e-19,0.6676,0.0,0.0,710,644,728,936,226
Michael E. Kolowich,0.0009090909090909091,0.0,0.0,0.00023725334201103046,0.0,0.0,0.0,934,644,518,936,2
Greenpark Capital,0.0027272727272727275,0.0,0.0,0.00034986269438391034,0.0,0.0,0.0,934,644,507,936,2
Square 1 Bank,0.0009090909090909091,0.0,0.0,0.0002534074150805111,0.0,0.0,0.0,934,644,516,936,2
Georgian Partners,0.005454545454545455,0.0,0.0,0.03185840926363801,0.0,0.0,0.0,934,644,109,936,2
Marker,0.0018181818181818182,0.0,0.0,0.020496968399063394,0.0,0.0,0.0,934,644,153,936,2
Airtek Capital Group,0.0009090909090909091,0.0,0.0,4.964581911863443e-19,0.0,0.0,0.0,934,644,755,936,2
Themis Computer,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,0.744,0.0,0.0,575,644,931,936,361
HPI Group,0.0009090909090909091,0.0,0.0,6.638967152304288e-19,0.0,0.0,0.0,934,644,748,936,2
OpenView Venture Partners,0.008181818181818182,0.0,0.0,0.036371389425706266,0.0,0.0,0.0,934,644,85,936,2
TrueBridge Capital Partners,0.0009090909090909091,0.0,0.0,0.003323710361990533,0.0,0.0,0.0,934,644,383,936,2
Sozo Ventures,0.0009090909090909091,0.0,0.0,0.003323710361990533,0.0,0.0,0.0,934,644,383,936,2
Matt Holleran,0.0009090909090909091,0.0,0.0,0.003323710361990533,0.0,0.0,0.0,934,644,383,936,2
Greenhouse Capital Partners,0.0009090909090909091,0.0,0.0,0.0027068028890666392,0.0,0.0,0.0,934,644,404,936,2
British Columbia Discovery Funding,0.0018181818181818182,0.0,0.0,1.4913356350210993e-18,0.0,0.0,0.0,934,644,704,936,2
Audiovox Canada,0.0018181818181818182,0.0,0.0,1.4913356350210993e-18,0.0,0.0,0.0,934,644,704,936,2
Discovery Capital,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.8432,0.0,0.0,429,644,931,936,507
dsskjfmt,0.0009090909090909091,0.0,0.0,7.77341540466955e-19,0.0,0.0,0.0,934,644,732,936,2
Edison Ventures,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0802,0.0,0.0,575,644,931,936,361
Circle P Capital,0.008181818181818182,0.0,0.0,0.009313020374660102,0.0,0.0,0.0,934,644,264,936,2
Citi Ventures,0.0009090909090909091,0.0,0.0,9.713705097302457e-19,0.0,0.0,0.0,934,644,718,936,2
Rho Canada,0.0018181818181818182,0.0,0.0,1.0374596864596524e-05,0.0,0.0,0.0,934,644,553,936,2
Circle Financial Group,0.0027272727272727275,0.0,0.0,0.014174750521145519,0.0,0.0,0.0,934,644,214,936,2
Morningstar,0.0018181818181818182,0.0,0.0,0.0008167180292746753,0.0,0.0,0.0,934,644,480,936,2
Spencer Trask,0.0018181818181818182,0.0009090909090909091,0.0,0.002690278859023311,0.5028,0.0,0.0,710,644,405,936,226
SAP,0.0027272727272727275,0.0,0.0,0.0028411333781034665,0.0,0.0,0.0,934,644,400,936,2
360 Capital Partners,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7404,0.0,0.0,710,644,931,936,226
Formation 8,0.004545454545454545,0.0,0.0,0.033784333341690856,0.0,0.0,0.0,934,644,100,936,2
CAPE Natixis,0.0018181818181818182,0.0,0.0,1.2505400039708499e-15,0.0,0.0,0.0,934,644,611,936,2
Triage Ventures,0.0009090909090909091,0.0,0.0,5.257192924756019e-19,0.0,0.0,0.0,934,644,753,936,2
TELUS,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.8432,0.0,0.0,429,644,931,936,507
TELUS Ventures,0.0018181818181818182,0.0,0.0,1.4913356350210993e-18,0.0,0.0,0.0,934,644,704,936,2
