eval_date,sector,ssi,ssi_dumb,n_entrants,mean_tps_pit,max_tps_pit,n_top_tier,ipd_spread_days,swarm_investors,alpha_k12,alpha_k24,alpha_k6,alpha_k18,alpha_k36,retmom_alpha_k12,retmom_alpha_k24,retmom_alpha_k6,retmom_alpha_k18,retmom_alpha_k36,log_deal_volume,ssi_norm
2010-06-30,IGV,1.32867619,131.0,131,0.251239,2.027513,5,175.0,"Russell Siegelman|Quest Venture Partners|fbFund|David Wu|KPG Ventures|Motorola Solutions|Sony Network Entertainment|Jim Leftwich|Jon Ferrara|TriplePoint Capital|Emil Michael|Michael Dougherty|Paul Noglows|Romi Mahajan|Jateen Parekh|Jeff Cavins|Gary Clayton|Manny Rivelo|Sanu Desai|Alfred Lin|Peter Sperling|Liberty Capital Partners|Andy Sack|Lee Hower|Rich Miner|Techstars|Summit Partners|Klein Venture Partners|eonBusiness|Norseman Capital|K9 Ventures|Marcus Ogawa|Lorenzo Thione|Travis Kalanick|Gary Kremen|Dry Creek Ventures|Dawn Capital|Zelkova Ventures|Athenian Venture Partners|Silicon Pastures|Wisconsin Investment Partners|Capital Midwest Fund|Phenomenelle Angels|IDG Ventures India|Keith Rabois|Goldcrest Investments|Monitor Ventures|Barshop Ventures|Syncom Venture Partners|Metamorphic Ventures|Avid Larizadeh|SIEGMUND Beteiligungsgesellschaft|Maynard Webb|Yellow&Blue Investment Management|Stephen Marcus|High-Tech Grunderfonds Management|Nauta Capital|Caja Navarra|Lerer Ventures|Qualcomm|Josh Coates|CM-CIC Capital PrivÃÂ©|Cinco Capital|Corporate Finance Partners|Amundi Private Equity Funds|MaRS Investment Accelerator Fund|Tugboat Ventures|Pat Sullivan|lessin X2, llc|IRIS Software Group|Accelerator Ventures|Acta Wireless|Greenhouse Capital Partners|Indian Angel Network|Greener House Investments|Ambient Sound Investments|FIT-One Holdings|Infocomm Investments|David Parker|Langley Steinert|Solidus|Limestone Fund|Tri-Star Technology Fund|Mountain Group Capital|Nashville Capital Network, Investment Arm|Kestrel Capital|Heritage Group|Social Leverage|Zygote Ventures|Scott Petry|500 Startups|Matt Mullenweg|Google Ventures|KTB Ventures|Tom Meredith|Mike Maples, Sr.|Gary Vaynerchuk|Nueva Ventures|TDFunds|Micah Siegel|Nirav Tolia|Joshua Schachter|Revolution LLC|Lucas Carne|Joaquin Engel|la Caixa|Jose Manuel Villanueva|Entrepreneur Venture|Lightbank|Swisscom Ventures|Brian Pokorny|Gerry Campbell|Danny Rimer|Esther Speight|Andrew Rasiej|Ed Carroll|IA Ventures|Michael Parekh|Ross Williams|Notion Capital|Octalfa|Alpes DÃÂ©veloppement Durable Invest|SK Telecom Ventures|Cava Capital|Movac|Alsop Louie Partners|ICE Angels|Neotec Capital Riesgo|Teldat Group|VMware|Fjord Invest",0.005754422521376,0.0031333009842836,0.0077292880044163,0.0035697638026614,0.0075649611516055,0.0056799826866263,-0.0002124627431848,0.0056735954623833,0.0050633256146325,0.0108961083989078,4.882801922586371,0.8328128278596418
2010-06-30,SOXX,0.12519345,19.0,19,0.061053,0.491688,1,128.0,Triangle Venture Capital Group|ERP Startfonds|SkyLake Incuvest|Nth Power|Emergent Growth Fund|VNT Management|Spark Capital|AOL Ventures|Lerer Ventures|betaworks|New Atlantic Ventures|Fa Diese 2|Ouest Ventures|Paca Entreprendre|BAF Spectrum|Spring SEEDS Capital|Ambient Sound Investments|Cycle Capital|The Ontario Capital Growth,-0.0057857068791616,-0.0078035457222604,0.0026888849518988,-0.0081318483013964,0.0066857679003571,0.003419100652279,-0.0102165221995716,0.0064284662398415,-0.0041256713551902,0.0036223546534172,2.995732273553991,0.06451395556685682
2010-06-30,XBI,0.54915565,99.0,99,0.021025,0.401833,3,180.0,Accel Partners|Confrapar|KITVEN Fund|Tata Capital|Schroders|BMC Ventures|Sandbox Industries|Andromeda Capital|OSI Pharmaceuticals|BlueCross BlueShield Venture Partners|NBGI Ventures|Adams Capital Management|Camden Partners|Brandenburg Capital|Earlybird Venture Capital|Imperial Innovations|GLS Ventures|NewVa Capital Partners|MVM Life Science Partners|Longbow Capital|Societe Hospitaliere D'assurances Mutuelles|Sofimac Partners|Octalfa|Limousin Participations|Avlar BioVentures|Rainbow Seed Fund|Capital-E|Althea Partners|Pfizer|Peak Ridge Capital|Hansol PNS|Storm Ventures|Gatebridge Investments|The Texas Emerging Technology Fund|Health Enterprise Partners|Momentum Venture Management|Creathor Venture Management|NRW.BANK|ERP Startfonds|SociÃ©tÃ© RÃ©gionale d'Investissement de Wallonie|Venture+|Thuja Capital|Genesys Capital|Asahi Kasei|Stata Venture Partners|Tailwind Capital|Arax Capital Partners|London Technology Fund|Tullis Health Investors|PONTIS Venture Partners Management|ChimeraBio|Clave Mayor|Cross Road Biotech|S.G.E.C.R.|Wiener Wachstumsfonds|SBI Ven Capital|President International Development Corporation|TH Venture Capital Enterprise|Zero2IPO Capital|YFY Biotech Management Company|Taiwan Development Fund|Apple Ventures|Omniscient Venture Partners|Clairvoyant Capital Services|Crystal Ball Ventures|NASA Bioventures|Atheneos Capital|Ascension Ventures|Robert Bosch Venture Capital|Medfocus|BioStar Ventures|Early Stage Partners|Emergent Medical Partners|Debiopharm Group|Advent Venture Partners|Mitsubishi Motors|Galen Partners|EspÃ­Â­rito Santo Ventures|Clal Biotechnology|Pontifax|HBL Hadasit Bio Holdings|Bayer Healthcare|Sam ZellÃ¢ÂÂs Equity Group Investments|Sixth Floor Investors|Tactics II Stem Cell Ventures|Intel Capital|IBB Beteiligungsgesellschaft mbH|S-REFIT Regionaler Finanzierungsfonds fÃÂ¼r Innovationen und Technologieunternehmen|Cayuga Venture Fund|Northstar Equity Investors|Limburgse Reconversie Maatschappij|CRP Sante|TPG Biotechnology Partners|Aurinvest|Ben Franklin Technology Partners of Southeastern Pennsylvania|Maryland Health Care Product Development|Celgene|Saints Capital|Fidelity Biosciences,0.0052529368864575,0.011908209572802,-0.0105283736794833,0.0024903311317174,0.0163367123266101,-0.000137765464252,0.0054595659578133,0.0155364919024778,-0.0135531578649525,0.0135822760860774,4.605170185988092,0.1248000500818183
2010-06-30,XLF,0.70433578,46.0,46,0.326721,1.491177,6,173.0,Confrapar|John C. Drake|Robert G. Siskind|Sand Hill Angels|Clean Pacific Ventures|Claremont Creek Ventures|Bain Capital|Temasek|Li Ka-shing|Egan-Managed Capital|Incubator at Rose Tech Ventures|Richmond Global|Jim Lane|Melanie Sabelhaus|Bob Allison|Martin Muoto|Bill Cvengros|FirstMark Capital|Betsy Bernard|Beth Chappell|Jim Nordstrom|Henry Nolte|Mohan Tavorath|Chris Carey|Jarl Mohn|New Cycle Capital|Tugboat Ventures|Plug & Play Ventures|Grauer Brothers Capital|Grail Partners|Paul Longhenry|Inventus Capital Partners|Institutional Venture Partners|Index Ventures|Keith Rabois|Lee Hower|Lowercase Capital|Emil Michael|Charles Moldow|Anton Commissaris|Angus Davis|Greylock Partners|Access Venture Partners|Daylight Ventures|FINAM Global|Imlay Investments,-0.0034294228220892,0.0020753239278969,0.0054528494111104,-0.0021142691547758,-0.000469559176953,0.0038671514014838,-0.0038485505372485,-0.0009444864553995,0.0071007215308574,-0.0003255256005229,3.8501476017100584,0.11012452616058284
2010-09-30,FDN,7.1857921,32.0,32,1.632078,4.318467,11,139.0,Kleiner Perkins Caufield & Byers|Paige Craig|Thomas D. Lehrman|Nova Spivack|Michael Yavonditte|ff Venture Capital|Thomas Korte|Mark Shuttleworth|Lucid Ventures|Spark Ventures|Rupert Pennant-Rea|Tom McInerney|Jason Finger|HOWZAT media|Greycroft Partners|Zelkova Ventures|Bobby Yazdani|KPCB Holdings|ID Capital|iNovia Capital|Matt Coffin|Upfront Ventures|Bill Wade|Other Angel Investors|FTV Capital|Rolf Christof Dienst|Martin Sinner|Joachim Schoss|Ulrich Essmann|Christian Vollmann|Simon Levene|Michael Birch,0.0018829583353431,-0.0059828193285794,0.0073896873450997,-0.0004083029029721,0.0047362794720804,0.018890051197125,0.0003943306999314,,,-0.0017609790454906,3.4965075614664802,0.9999999999860837
2010-09-30,IGV,0.69863929,114.0,114,0.195265,2.553831,8,182.0,"Greenhouse Capital Partners|Indian Angel Network|Greener House Investments|FIT-One Holdings|Ambient Sound Investments|Infocomm Investments|Langley Steinert|David Parker|Heritage Group|Limestone Fund|Tri-Star Technology Fund|Kestrel Capital|Nashville Capital Network, Investment Arm|Mountain Group Capital|Solidus|Social Leverage|Zygote Ventures|500 Startups|Matt Mullenweg|Scott Petry|Google Ventures|Mike Maples, Sr.|KTB Ventures|Tom Meredith|Gary Vaynerchuk|Nueva Ventures|TDFunds|Micah Siegel|Nirav Tolia|Joshua Schachter|Revolution LLC|Jose Manuel Villanueva|Joaquin Engel|Lucas Carne|la Caixa|Entrepreneur Venture|Lightbank|Swisscom Ventures|Danny Rimer|Brian Pokorny|Gerry Campbell|Ed Carroll|IA Ventures|Michael Parekh|Andrew Rasiej|Esther Speight|Ross Williams|Notion Capital|Alpes DÃÂ©veloppement Durable Invest|Octalfa|SK Telecom Ventures|Cava Capital|Movac|Alsop Louie Partners|ICE Angels|Neotec Capital Riesgo|Teldat Group|VMware|Fjord Invest|Oradell Capital|GCP Capital Partners|Paige Craig|Cue Ball|AO Capital Partners|Media Technology Ventures|Global Gateway Investment Group|Frontera Capital|Sofimac Partners|Miralta Capital|Stage 1 Ventures|Oddo Asset Management|Fidelity Growth Partners Europe|North Coast Angel Fund|Charles Stack|Matrix Asset Management|The Ontario Capital Growth|Freestyle Capital|Sherry Coutu|Carolyn Green|Robert Wallace|Kentucky Science and Technology corp.|Sante Ventures|Scott Switzer|Lazard Technology Partners|The University of Tokyo Edge Capital|Alex Edelstein|Silicon Valley Bank|Fog City Capital|Jason Knapp|TomorrowVentures|Growth Capital Fund|Webb Investment Network|Anthemis Group|Paul Jackson|Neu Venture Capital|Thrive Capital|Autodesk|Hub Angels Investment Group|Beacon Angels|NRW.BANK|Schwetje Digital|Intelligent Venture Capital|FCA Venture Partners|Tango|David Tisch|Jason Kiefer|Jim Barnett|Ecosystem Ventures|The Trisiras Group|Limburgse Reconversie Maatschappij|Yuuwa Capital|Marquette Golden Angels|Roger Martin|Seymour Schulich",-0.0002124627431848,0.0108961083989078,0.0050633256146325,0.0055082468662965,0.0028942567031717,0.0077292880044163,0.0035697638026614,,,0.009101396887675,4.74493212836325,0.4251465548552438
2010-09-30,SOXX,0.73304948,27.0,27,0.082764,0.819537,1,173.0,betaworks|AOL Ventures|Spark Capital|Lerer Ventures|Fa Diese 2|Paca Entreprendre|Ouest Ventures|New Atlantic Ventures|Ambient Sound Investments|BAF Spectrum|Spring SEEDS Capital|The Ontario Capital Growth|Cycle Capital|InnovaFonds|Investment Arm|MÃÂ©diterranÃÂ©e Investissements|ABB|Zouk Capital|General Electric|MissionPoint Capital Partners|Baekeland Funds|Sigma Gestion|SFR Developpement|Excel Venture Management|Catalyst Venture Partners|Mass Medical Angels|Yandex,-0.0102165221995716,0.0036223546534172,-0.0041256713551902,-0.002100485172493,0.0017585231289972,0.0026888849518988,-0.0081318483013964,,,-0.0005273723113036,3.332204510175204,0.377750765563434
2010-09-30,XBI,0.07934687,83.0,83,0.045504,0.919213,5,181.0,"YFY Biotech Management Company|Taiwan Development Fund|Crystal Ball Ventures|Omniscient Venture Partners|NASA Bioventures|Clairvoyant Capital Services|Apple Ventures|Atheneos Capital|Robert Bosch Venture Capital|Ascension Ventures|Medfocus|Emergent Medical Partners|Early Stage Partners|BioStar Ventures|Debiopharm Group|Advent Venture Partners|Mitsubishi Motors|Galen Partners|Clal Biotechnology|HBL Hadasit Bio Holdings|Bayer Healthcare|Pontifax|EspÃ­Â­rito Santo Ventures|Sam ZellÃ¢ÂÂs Equity Group Investments|Tactics II Stem Cell Ventures|Sixth Floor Investors|Intel Capital|IBB Beteiligungsgesellschaft mbH|S-REFIT Regionaler Finanzierungsfonds fÃÂ¼r Innovationen und Technologieunternehmen|Cayuga Venture Fund|Northstar Equity Investors|Limburgse Reconversie Maatschappij|CRP Sante|TPG Biotechnology Partners|Aurinvest|Ben Franklin Technology Partners of Southeastern Pennsylvania|Maryland Health Care Product Development|Celgene|Saints Capital|Fidelity Biosciences|Roland Oetker|Sirius Seedfonds|Tiger Technology Global Management|Bridger Management|High-Tech Grunderfonds Management|Founders Fund|Scottish Venture Fund|Hambrecht & Quist Capital Management|Lemhi Ventures|Capricorn Venture Partners|Carbon Trust|Oxford Capital Partners|Vaekstfonden|Redalpine Venture Partners|ZKB Start-up Finance|V + Beteiligungs 2|New Zealand Venture Investment Fund|Excel Venture Management|Cue Ball|North Coast Angel Fund|Ohio TechAngels Fund|InnoBio Fund|Fisk Ventures|GO Capital Fund|Epicentre Technologies|Google Ventures|ATEL Ventures|Foundry Group|Flint Hills Resources|Life Technologies|Boehringer Ingelheim Venture Fund|Industrifonden|Kuwait Life Sciences Company|RhÃÂ´ne-Alpes CrÃÂ©ation|Financiere De Champlain|Carvest CrÃÂ©dit Agricole RÃÂ©gions Investissement|Sigefi Ventures Gestion|Portal Capital|Physicians Investment Group|TechColumbus, Investment Arm|JumpStart|Council Ventures|jVen Capital",0.0054595659578133,0.0135822760860774,-0.0135531578649525,0.0012908025180351,0.0100629426825546,-0.0105283736794833,0.0024903311317174,,,0.0110841997865312,4.430816798843313,0.005902191478757769
2010-09-30,XLF,1.50792148,47.0,47,0.336683,1.537379,4,182.0,Richmond Global|Incubator at Rose Tech Ventures|Henry Nolte|Mohan Tavorath|Melanie Sabelhaus|Martin Muoto|Beth Chappell|Betsy Bernard|Bill Cvengros|Bob Allison|Jim Nordstrom|Jim Lane|Chris Carey|Jarl Mohn|FirstMark Capital|New Cycle Capital|Tugboat Ventures|Paul Longhenry|Grail Partners|Grauer Brothers Capital|Plug & Play Ventures|Inventus Capital Partners|Institutional Venture Partners|Lowercase Capital|Lee Hower|Keith Rabois|Emil Michael|Charles Moldow|Anton Commissaris|Index Ventures|Greylock Partners|Angus Davis|Daylight Ventures|Access Venture Partners|FINAM Global|Imlay Investments|Total Technology Ventures|Great Hill Partners|4Di Capital|Castile Ventures|Belgacom|Bendigo Partners|Strauss Zelnick and ES & Partner Ventures|CyberAgent|Edison Ventures|Slater Technology Fund|OCA Ventures,-0.0038485505372485,-0.0003255256005229,0.0071007215308574,0.0004509874118023,-0.0019848703144131,0.0054528494111104,-0.0021142691547758,,,-0.0009690744474261,3.871201010907891,0.2681717031274086
2010-12-31,FDN,1.73107952,30.0,30,0.506375,1.322755,7,143.0,Bill Wade|FTV Capital|Other Angel Investors|Ulrich Essmann|Christian Vollmann|Simon Levene|Rolf Christof Dienst|Michael Birch|Martin Sinner|Joachim Schoss|LAGbook Capital|Peter Kellner|Jose Cheng|Yunli Lou|Highland Capital Partners|Horizons Ventures|Peter Boboff|Riaz Valani|Seavest Capital Partners|Eric Chen|Jay Gould|Anduin Capital|PROfounders Capital|Brent Hoberman|Village Ventures|IA Ventures|Metamorphic Ventures|FirstMark Capital|FLOODGATE|Social Starts,0.0003943306999314,-0.0017609790454906,,,0.0075306686763884,0.0073896873450997,-0.0004083029029721,,,0.0009088856219365,3.4339872044851463,0.24090308985921116
2010-12-31,IGV,1.23925337,133.0,133,0.144188,2.914338,7,180.0,Oradell Capital|GCP Capital Partners|Paige Craig|Cue Ball|AO Capital Partners|Global Gateway Investment Group|Frontera Capital|Media Technology Ventures|Stage 1 Ventures|Sofimac Partners|Miralta Capital|Oddo Asset Management|Fidelity Growth Partners Europe|North Coast Angel Fund|Charles Stack|The Ontario Capital Growth|Matrix Asset Management|Freestyle Capital|Sherry Coutu|Robert Wallace|Carolyn Green|Kentucky Science and Technology corp.|Sante Ventures|Scott Switzer|Lazard Technology Partners|The University of Tokyo Edge Capital|Alex Edelstein|Silicon Valley Bank|Fog City Capital|Jason Knapp|TomorrowVentures|Growth Capital Fund|Webb Investment Network|Neu Venture Capital|Paul Jackson|Anthemis Group|Thrive Capital|Hub Angels Investment Group|Autodesk|Beacon Angels|NRW.BANK|Intelligent Venture Capital|Schwetje Digital|FCA Venture Partners|David Tisch|Tango|Ecosystem Ventures|Jason Kiefer|The Trisiras Group|Jim Barnett|Limburgse Reconversie Maatschappij|Yuuwa Capital|Marquette Golden Angels|Roger Martin|Seymour Schulich|Revolution Ventures|Anonymous Angel|Genacast Ventures|NYC Seed|BOLDstart Ventures|Jubilee Investments|George Garrick|Craig Sherman|Rick Thompson|Larry Braitman|Russell Fradin|DFJ Frontier|Parkview Ventures|Johnson & Johnson Development Corporation|Bill Baker|MK Capital|Mark Wachen|Triangle Peak Partners|Alan Alexrod|Cross Creek Capital|Dharmesh Thakker|Ashish Gupta|Raman Khanna|Verizon Ventures|eBay|IQT|Charles Moldow|Chamath Palihapitiya|Paul Allen|@Ventures|BAMS Angel Fund|Point Nine Capital|David Abbott|Tom Barnicoat|Jeremy Miles|North Star Equity Investment Partners|Charles Leonard|David Wheldon|DS Digitale Seiten GmbH|Team Europe Ventures|Richard Bridgewood|Okapi Venture Capital|Arboretum Ventures|Hallett Capital|Vento Security Holdings|Syncarpha Capital|NGI Capital|Stage One Capital|Dundee Venture Capital|Beringea Private Equity|Tom McInerney|Jeff Kearl|Transmedia Capital|Sid Conklin|Peter Boboff|Luke McDonough|Pejman Nozad|Bob Bickel|Marc Fleury|New business venture fund|Golden Seeds|Eurecan|Parsa Ghaffari|SOSventures|BlueSky Capital|American Family Insurance|CTTV Investments|Webroot|Sympasis Innovation Capital|Nissay Capital|Daiwa Corporate Investment|Arcapita Ventures|Five Elms Capital|Geoff Entress|Karl Siebrecht|Northwest Energy Angels|Irv Shapiro|Second Century Ventures,0.0035697638026614,0.009101396887675,,,-0.002803627904878,0.0050633256146325,0.0055082468662965,,,0.0110780502352428,4.897839799950911,0.774951664884992
2010-12-31,SOXX,0.06758018,26.0,26,0.038474,0.426965,1,154.0,InnovaFonds|MÃÂ©diterranÃÂ©e Investissements|Investment Arm|ABB|MissionPoint Capital Partners|General Electric|Zouk Capital|Baekeland Funds|Sigma Gestion|SFR Developpement|Mass Medical Angels|Catalyst Venture Partners|Excel Venture Management|Yandex|WhiteGold Fund Management|Vision Capital|Formative Ventures|Bay Partners|Oak Investment Partners|Stripes Group|Octopus|Christie Digital Systems Canada|Alienware|LCS Ventures|QiMing Venture Partners|Scott Banister,-0.0081318483013964,-0.0005273723113036,,,-0.0026126530701409,-0.0041256713551902,-0.002100485172493,,,0.0036694118380794,3.295836866004329,0.03482502263273507
2010-12-31,XBI,0.28803336,71.0,71,0.07379,1.461785,5,171.0,"Sirius Seedfonds|Roland Oetker|Tiger Technology Global Management|Bridger Management|High-Tech Grunderfonds Management|Founders Fund|Scottish Venture Fund|Hambrecht & Quist Capital Management|Lemhi Ventures|Oxford Capital Partners|Carbon Trust|Capricorn Venture Partners|Redalpine Venture Partners|Vaekstfonden|ZKB Start-up Finance|V + Beteiligungs 2|New Zealand Venture Investment Fund|Excel Venture Management|Cue Ball|North Coast Angel Fund|Ohio TechAngels Fund|InnoBio Fund|Epicentre Technologies|Fisk Ventures|GO Capital Fund|ATEL Ventures|Google Ventures|Foundry Group|Boehringer Ingelheim Venture Fund|Flint Hills Resources|Life Technologies|Industrifonden|Kuwait Life Sciences Company|Financiere De Champlain|Sigefi Ventures Gestion|Carvest CrÃÂ©dit Agricole RÃÂ©gions Investissement|RhÃÂ´ne-Alpes CrÃÂ©ation|Physicians Investment Group|Portal Capital|Council Ventures|TechColumbus, Investment Arm|JumpStart|jVen Capital|Life Sciences Fund Amsterdam|Trois I Investments Industriels Internationaux|Eagle Ventures|Birchmere Ventures|HealthTech Capital|FLOODGATE|Voyager Capital|Octopus|Edison Ventures|Bluestem Capital|Arcus Ventures|OCA Ventures|Kent Lance|Bob Martin|ARCH Healthcare Fund|JW Asset Management|Longwood Founders Fund|Lordship Ventures|Leonard Lavin|Zygote Ventures|Angus Mitchell|Jacob Goldfield|Cycad Group|GlaxoSmithKline|Paladin Capital Group|BZ Bank|Angel Investors|Yuuwa Capital",0.0024903311317174,0.0110841997865312,,,0.0046446652648384,-0.0135531578649525,0.0012908025180351,,,0.0143454776421339,4.276666119016055,0.058715969842774315
2010-12-31,XLF,0.3596862,18.0,18,0.287238,2.346696,2,146.0,Total Technology Ventures|Great Hill Partners|4Di Capital|Castile Ventures|Belgacom|Strauss Zelnick and ES & Partner Ventures|Bendigo Partners|CyberAgent|Slater Technology Fund|Edison Ventures|OCA Ventures|Webb Investment Network|Capsalus|Jason Finger|Anthemis Group|Thomas D. Lehrman|reinmkr capital|ABS Capital Partners,-0.0021142691547758,-0.0009690744474261,,,0.0005003256949284,0.0071007215308574,0.0004509874118023,,,1.5011325098848552e-05,2.9444389791664403,0.042339729639437475
2011-03-31,FDN,0.60935703,27.0,27,0.226213,0.776768,6,151.0,Yunli Lou|Peter Kellner|LAGbook Capital|Jose Cheng|Highland Capital Partners|Seavest Capital Partners|Riaz Valani|Peter Boboff|Jay Gould|Anduin Capital|Horizons Ventures|Eric Chen|Brent Hoberman|PROfounders Capital|Social Starts|IA Ventures|Metamorphic Ventures|Village Ventures|FirstMark Capital|FLOODGATE|Next Generation Finance Invest|Falk Strascheg Holding|Clinton Wu|UFA Enterprises|Retro Venture Partners|The Bill & Melinda Gates Foundation|Pitango Venture Capital,-0.0004083029029721,0.0009088856219365,,,0.0086571551157038,0.0065772862172279,-0.0030069191052449,0.018890051197125,0.0003943306999314,0.0017829671958911,3.332204510175204,0.08480025883180227
2011-03-31,IGV,1.13162491,142.0,142,0.16166,3.006609,4,175.0,"Genacast Ventures|NYC Seed|Anonymous Angel|Jubilee Investments|Revolution Ventures|BOLDstart Ventures|Craig Sherman|George Garrick|Russell Fradin|Larry Braitman|Rick Thompson|DFJ Frontier|Parkview Ventures|Johnson & Johnson Development Corporation|Bill Baker|MK Capital|Mark Wachen|Alan Alexrod|Triangle Peak Partners|Cross Creek Capital|Raman Khanna|Ashish Gupta|Dharmesh Thakker|IQT|eBay|Verizon Ventures|Chamath Palihapitiya|Charles Moldow|Paul Allen|@Ventures|BAMS Angel Fund|Tom Barnicoat|Charles Leonard|Team Europe Ventures|Point Nine Capital|DS Digitale Seiten GmbH|Jeremy Miles|Richard Bridgewood|David Abbott|David Wheldon|North Star Equity Investment Partners|Arboretum Ventures|Okapi Venture Capital|Hallett Capital|Vento Security Holdings|Syncarpha Capital|NGI Capital|Stage One Capital|Dundee Venture Capital|Tom McInerney|Beringea Private Equity|Jeff Kearl|Transmedia Capital|Luke McDonough|Peter Boboff|Sid Conklin|Pejman Nozad|Marc Fleury|Bob Bickel|New business venture fund|Eurecan|Golden Seeds|Parsa Ghaffari|SOSventures|BlueSky Capital|American Family Insurance|CTTV Investments|Webroot|Sympasis Innovation Capital|Nissay Capital|Daiwa Corporate Investment|Arcapita Ventures|Five Elms Capital|Northwest Energy Angels|Karl Siebrecht|Geoff Entress|Second Century Ventures|Irv Shapiro|AltoInvest|Papillon ZAO|Private Investors|Skolkovo|i-Free|RTP Ventures|Rimage|Emergic Venture Capital|Digital Media Partners|CrunchFund|Creathor Venture Management|Progressivist Investment Capital|Kenny Van Zant|Bullpen Capital|Quest Software|Stuart Larkins|Calumet Venture Fund|Bill Watkins|m8 Capital|Corporate Financing Holding|PPM Oost|TIIN Capital|HENQ Invest|Random House|E-Synergy|2BAngles|BON Fund|Broadhorn Capital|Target Partners|10 Others|Neurato Investments|Jeff Tegethoff|Interstate Enterprises|David Lawee|Nils Johnson|Thomas Layton|Michael Abbott|Dave Morin|Steve Chen|Patrick Pohlen|Cox Enterprises|Jim Larrison|Signia Venture Partners|Russ Fradin|Michael Scissons|CAPE Natixis|Jerome Lecat|Next World Capital|HPI Group|Steve Blank|TIMAR|Sacramento Angels|Harvard Angel Group|San Joaquin Angels|Sand Hill Angels|Sierra Angels|Eduardo Saverin|Consigliere Brand Capital, LLC|Doug Lebda|Harmony Partners|Gideon Hixon Fund|Crosscut Ventures|David Gould|Atlanta Technology Angels",0.0055082468662965,0.0110780502352428,,,-0.0041517115419981,0.005754422521376,0.0031333009842836,0.0077292880044163,0.0035697638026614,0.0075649611516055,4.962844630259907,0.7053105166325596
2011-03-31,SOXX,0.35349167,24.0,24,0.043698,0.426965,2,140.0,WhiteGold Fund Management|Bay Partners|Oak Investment Partners|Vision Capital|Formative Ventures|Stripes Group|Octopus|Christie Digital Systems Canada|LCS Ventures|Alienware|QiMing Venture Partners|Scott Banister|Fairbridge Venture Partners|Stoneham Partners|Sigma Partners|Emertec Gestion|Andromeda Capital|Inspire|Enova|Neostella capital|Cross Creek Capital|KI Kapital|HTGF|KFW,-0.002100485172493,0.0036694118380794,,,-0.0031132962309381,-0.0057857068791616,-0.0078035457222604,0.0026888849518988,-0.0081318483013964,0.0066857679003571,3.2188758248682006,0.1821592574662174
2011-03-31,XBI,0.26727639,61.0,61,0.113639,1.49072,3,176.0,Life Sciences Fund Amsterdam|Trois I Investments Industriels Internationaux|Eagle Ventures|Birchmere Ventures|Voyager Capital|FLOODGATE|HealthTech Capital|Octopus|Edison Ventures|Arcus Ventures|Bluestem Capital|OCA Ventures|Kent Lance|Bob Martin|JW Asset Management|ARCH Healthcare Fund|Longwood Founders Fund|Zygote Ventures|Lordship Ventures|Leonard Lavin|Angus Mitchell|Jacob Goldfield|Cycad Group|GlaxoSmithKline|Paladin Capital Group|BZ Bank|Angel Investors|Yuuwa Capital|Catalyst Health & Technology Partners|Upstart Capital|Oxford Technology Management|IP Group Plc|Oxford Spin-Out Equity Management|Kansas Bioscience Authority|Golden Seeds|ACE Management|Demeter Partners|Alexis Ohanian|Andreessen Horowitz|Collaborative Fund|Charles River Ventures|LSP BioVentures|Medwell Capital|Shire|MÃÂ©rieux DÃÂ©veloppement|RONAholdings|TPG Biotech|S-Beteiligungen|LBBW Venture Capital GmbH|Riverbank Capital Securities|H&Q Venture Capital|Richard Friesner|Bill Gates|KT Venture Group|Norwest Venture Partners|Mark Leslie|Aaron Patzer|Esther Dyson|Robin Hood Ventures|Sunstone Capital|Lundbeckfond Ventures,0.0012908025180351,0.0143454776421339,,,0.0087750579274922,0.0052529368864575,0.011908209572802,-0.0105283736794833,0.0024903311317174,0.0163367123266101,4.127134385045092,0.05346285540739068
2011-03-31,XLF,1.96577574,14.0,14,0.456805,2.387213,5,135.0,Webb Investment Network|Capsalus|Anthemis Group|Jason Finger|Thomas D. Lehrman|reinmkr capital|ABS Capital Partners|TomorrowVentures|Core VC|Next Generation Finance Invest|Octopus|Highway 12 Ventures|Tribeca Venture Partners|Menlo Ventures,0.0004509874118023,1.5011325098848552e-05,,,-0.0014829362928755,-0.0034294228220892,0.0020753239278969,0.0054528494111104,-0.0021142691547758,-0.000469559176953,2.70805020110221,0.35822130611964087
2011-06-30,FDN,0.41786692,39.0,39,0.256672,1.405649,4,172.0,Next Generation Finance Invest|Falk Strascheg Holding|Clinton Wu|UFA Enterprises|The Bill & Melinda Gates Foundation|Retro Venture Partners|Pitango Venture Capital|Tel-Ad Electronics|Sean Delehanty|Said Amin|Rory Olson|Roger Black|Mark Kossick|High Peaks Venture Partners|Adam Carson|Jose Marin|Andy Hunt|ArpexCapital|Contour Venture Partners|David Cohen|David Tisch|FreshTracks Capital|Greg Isenberg|Transmedia Capital|Crosslink Capital|Draper Associates|Gold Hill Capital|Groupe Revue Fiduciaire|Max Levchin|Kevin Hartz|Bessemer Venture Partners|Jack Abraham|Trinity Ventures|Joshua Schachter|Chris Dixon|Khosla Ventures|Scott Weiss|John O'Farrell|Michael Arrington,-0.0030069191052449,0.0017829671958911,0.0003943306999314,-0.0017609790454906,0.0018845400602102,0.0018829583353431,-0.0059828193285794,0.0073896873450997,-0.0004083029029721,0.0047362794720804,3.6888794541139363,0.058151824347128664
