funding_round_id,funded_object_id,investor_object_id,object_id,funded_at,funding_round_type,investor_name,company_name,category_code,category_norm,etf_primary,sector_name,confidence
20571,c:20622,f:6763,c:20622,2010-09-17,series-a,Strauss Zelnick and ES & Partner Ventures,Kapitall,finance,finance,XLF,fintech,0.7
20574,c:39225,f:2803,c:39225,2010-12-18,series-a,Broadview Ventures,Capricor,biotech,biotech,XBI,biotech,0.7
20579,c:37789,f:64,c:37789,2010-12-20,series-b,Flybridge Capital Partners,Nasuni,enterprise,enterprise,IGV,saas,0.7
20579,c:37789,f:243,c:37789,2010-12-20,series-b,North Bridge Venture Partners,Nasuni,enterprise,enterprise,IGV,saas,0.7
20579,c:37789,f:147,c:37789,2010-12-20,series-b,Sigma Partners,Nasuni,enterprise,enterprise,IGV,saas,0.7
20587,c:32573,f:66,c:32573,2007-03-01,series-a,Khosla Ventures,LS9,biotech,biotech,XBI,biotech,0.7
20587,c:32573,f:573,c:32573,2007-03-01,series-a,Flagship Ventures,LS9,biotech,biotech,XBI,biotech,0.7
20588,c:32573,f:94,c:32573,2007-10-09,series-b,Lightspeed Venture Partners,LS9,biotech,biotech,XBI,biotech,0.7
20588,c:32573,f:66,c:32573,2007-10-09,series-b,Khosla Ventures,LS9,biotech,biotech,XBI,biotech,0.7
20588,c:32573,f:573,c:32573,2007-10-09,series-b,Flagship Ventures,LS9,biotech,biotech,XBI,biotech,0.7
20592,c:64483,f:4850,c:64483,2010-12-20,series-a,FLOODGATE,Mass Relevance,social,social,FDN,consumer_internet,0.7
20592,c:64483,f:12,c:64483,2010-12-20,series-a,Austin Ventures,Mass Relevance,social,social,FDN,consumer_internet,0.7
20592,c:64483,f:1647,c:64483,2010-12-20,series-a,Metamorphic Ventures,Mass Relevance,social,social,FDN,consumer_internet,0.7
20592,c:64483,f:11252,c:64483,2010-12-20,series-a,Social Starts,Mass Relevance,social,social,FDN,consumer_internet,0.7
20596,c:64484,f:4093,c:64484,2011-01-05,series-a,IP Group Plc,Crysalin,biotech,biotech,XBI,biotech,0.7
20596,c:64484,f:3948,c:64484,2011-01-05,series-a,Oxford Technology Management,Crysalin,biotech,biotech,XBI,biotech,0.7
20596,c:64484,f:6844,c:64484,2011-01-05,series-a,Oxford Spin-Out Equity Management,Crysalin,biotech,biotech,XBI,biotech,0.7
20619,c:34633,f:214,c:34633,2010-12-21,series-b,SoftBank Capital,Cloud Engines,enterprise,enterprise,IGV,saas,0.7
20619,c:34633,f:563,c:34633,2010-12-21,series-b,Morgan Stanley,Cloud Engines,enterprise,enterprise,IGV,saas,0.7
20639,c:64699,f:2056,c:64699,2010-12-22,series-a,Five Elms Capital,Catapult International,enterprise,enterprise,IGV,saas,0.7
20645,c:64760,f:7827,c:64760,2011-05-15,series-a,OMERS Ventures,Wave Accounting,software,software,IGV,saas,0.7
20660,c:58255,f:390,c:58255,2011-01-17,series-b,FirstMark Capital,OpenGamma,software,software,IGV,saas,0.7
20660,c:58255,f:4,c:58255,2011-01-17,series-b,Accel Partners,OpenGamma,software,software,IGV,saas,0.7
20674,c:37291,f:6799,c:37291,2010-12-27,series-a,Northwest Energy Angels,EnergySavvy.com,software,software,IGV,saas,0.7
20702,c:65119,f:621,c:65119,2008-05-12,series-b,Rho Canada,Iscopia Software,software,software,IGV,saas,0.7
20702,c:65119,f:383,c:65119,2008-05-12,series-b,Garage Technology Ventures Canada,Iscopia Software,software,software,IGV,saas,0.7
20702,c:65119,f:3660,c:65119,2008-05-12,series-b,Fonds de solidarit̩ FTQ,Iscopia Software,software,software,IGV,saas,0.7
20733,c:5378,f:367,c:5378,2011-01-03,series-b,Intel Capital,[x+1],enterprise,enterprise,IGV,saas,0.7
20733,c:5378,f:318,c:5378,2011-01-03,series-b,Advanced Technology Ventures,[x+1],enterprise,enterprise,IGV,saas,0.7
20733,c:5378,f:776,c:5378,2011-01-03,series-b,Hudson Ventures,[x+1],enterprise,enterprise,IGV,saas,0.7
20733,c:5378,f:472,c:5378,2011-01-03,series-b,Blue Chip Venture Company,[x+1],enterprise,enterprise,IGV,saas,0.7
20740,c:54660,f:2947,c:54660,2011-01-03,series-b,Johnson & Johnson Development Corporation,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:1112,c:54660,2011-01-03,series-b,Skyline Ventures,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:3005,c:54660,2011-01-03,series-b,MP Healthcare Venture Management,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:272,c:54660,2011-01-03,series-b,Polaris Partners,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:1823,c:54660,2011-01-03,series-b,Lux Capital,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:2761,c:54660,2011-01-03,series-b,SR One,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:6151,c:54660,2011-01-03,series-b,Cycad Group,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:2129,c:54660,2011-01-03,series-b,Auriga Partners,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20740,c:54660,f:1357,c:54660,2011-01-03,series-b,Morningside Group,Genocea Biosciences,biotech,biotech,XBI,biotech,0.7
20756,c:33949,f:6798,c:33949,2011-01-04,series-b,Bullpen Capital,Desk,enterprise,enterprise,IGV,saas,0.7
20756,c:33949,f:18,c:33949,2011-01-04,series-b,Index Ventures,Desk,enterprise,enterprise,IGV,saas,0.7
20756,c:33949,f:74,c:33949,2011-01-04,series-b,True Ventures,Desk,enterprise,enterprise,IGV,saas,0.7
20756,c:33949,f:4992,c:33949,2011-01-04,series-b,Social Leverage,Desk,enterprise,enterprise,IGV,saas,0.7
20758,c:65479,f:3837,c:65479,2011-01-04,series-a,Catalyst Health & Technology Partners,Sera Prognostics,biotech,biotech,XBI,biotech,0.7
20758,c:65479,f:312,c:65479,2011-01-04,series-a,Upstart Capital,Sera Prognostics,biotech,biotech,XBI,biotech,0.7
20760,c:65482,f:2257,c:65482,2011-01-04,series-a,SV Life Sciences,PanOptica,biotech,biotech,XBI,biotech,0.7
20760,c:65482,f:3009,c:65482,2011-01-04,series-a,Third Rock Ventures,PanOptica,biotech,biotech,XBI,biotech,0.7
20761,c:33512,f:12,c:33512,2011-01-04,series-b,Austin Ventures,Dachis Group,enterprise,enterprise,IGV,saas,0.7
20765,c:55473,f:2468,c:55473,2011-01-04,series-b,Sanderling Ventures,Lineagen,biotech,biotech,XBI,biotech,0.7
20765,c:55473,f:2996,c:55473,2011-01-04,series-b,PrairieGold Venture Partners,Lineagen,biotech,biotech,XBI,biotech,0.7
20765,c:55473,f:596,c:55473,2011-01-04,series-b,vSpring Capital,Lineagen,biotech,biotech,XBI,biotech,0.7
20765,c:55473,f:2249,c:55473,2011-01-04,series-b,Mesa Verde Venture Partners,Lineagen,biotech,biotech,XBI,biotech,0.7
20769,c:16420,f:691,c:16420,2011-01-05,series-b,Granite Ventures,Symplified,enterprise,enterprise,IGV,saas,0.7
20769,c:16420,f:637,c:16420,2011-01-05,series-b,Allegis Capital,Symplified,enterprise,enterprise,IGV,saas,0.7
20783,c:44277,f:546,c:44277,2010-12-31,series-a,GrandBanks Capital,KnowledgeVision,software,software,IGV,saas,0.7
20798,c:65609,f:6827,c:65609,2011-01-06,series-b,Fairbridge Venture Partners,Vorbeck Materials,hardware,hardware,SOXX,semiconductors,0.7
20798,c:65609,f:6828,c:65609,2011-01-06,series-b,Stoneham Partners,Vorbeck Materials,hardware,hardware,SOXX,semiconductors,0.7
20817,c:65680,f:2472,c:65680,2011-01-07,series-a,MPM Capital,Aratana Therapeutics,biotech,biotech,XBI,biotech,0.7
20817,c:65680,f:663,c:65680,2011-01-07,series-a,Avalon Ventures,Aratana Therapeutics,biotech,biotech,XBI,biotech,0.7
20817,c:65680,f:2308,c:65680,2011-01-07,series-a,Kansas Bioscience Authority,Aratana Therapeutics,biotech,biotech,XBI,biotech,0.7
20822,c:65686,f:6834,c:65686,2011-01-05,series-a,Calumet Venture Fund,OptiMine Software,software,software,IGV,saas,0.7
20830,c:65738,f:5538,c:65738,2011-01-10,series-a,m8 Capital,SCHAD,software,software,IGV,saas,0.7
20830,c:65738,f:1186,c:65738,2011-01-10,series-a,High-Tech Gruenderfonds,SCHAD,software,software,IGV,saas,0.7
20841,c:65827,f:3586,c:65827,2011-01-10,series-a,Longitude Capital,Civitas Therapeutics,biotech,biotech,XBI,biotech,0.7
20841,c:65827,f:215,c:65827,2011-01-10,series-a,Canaan Partners,Civitas Therapeutics,biotech,biotech,XBI,biotech,0.7
20844,c:55307,f:89,c:55307,2011-01-01,series-a,Madrona Venture Group,AppFog,enterprise,enterprise,IGV,saas,0.7
20844,c:55307,f:29,c:55307,2011-01-01,series-a,First Round Capital,AppFog,enterprise,enterprise,IGV,saas,0.7
20844,c:55307,f:1017,c:55307,2011-01-01,series-a,Founder's Co-op,AppFog,enterprise,enterprise,IGV,saas,0.7
20844,c:55307,f:62,c:55307,2011-01-01,series-a,Ignition Partners,AppFog,enterprise,enterprise,IGV,saas,0.7
20863,c:73761,f:773,c:73761,2011-01-11,series-b,Gemini Israel ventures,WatchDox,enterprise,enterprise,IGV,saas,0.7
20863,c:73761,f:173,c:73761,2011-01-11,series-b,Shasta Ventures,WatchDox,enterprise,enterprise,IGV,saas,0.7
20894,c:23806,f:593,c:23806,2011-01-11,series-b,Grazia Equity,"RELDATA, Inc.",enterprise,enterprise,IGV,saas,0.7
20899,c:60250,f:18,c:60250,2011-01-11,series-a,Index Ventures,Mind-NRG,biotech,biotech,XBI,biotech,0.7
20908,c:44516,f:147,c:44516,2011-01-12,series-a,Sigma Partners,Strava,hardware,hardware,SOXX,semiconductors,0.7
20998,c:31292,f:1132,c:31292,2011-01-17,series-a,T-Venture,sones,software,software,IGV,saas,0.7
20998,c:31292,f:2243,c:31292,2011-01-17,series-a,KfW Bankengruppe,sones,software,software,IGV,saas,0.7
20998,c:31292,f:2942,c:31292,2011-01-17,series-a,Corporate Financing Holding,sones,software,software,IGV,saas,0.7
21005,c:59710,f:4,c:59710,2010-08-27,series-a,Accel Partners,ScaleXtreme,enterprise,enterprise,IGV,saas,0.7
21006,c:42254,f:130,c:42254,2011-01-18,series-a,VantagePoint Capital Partners,Vook,enterprise,enterprise,IGV,saas,0.7
21006,c:42254,f:4850,c:42254,2011-01-18,series-a,FLOODGATE,Vook,enterprise,enterprise,IGV,saas,0.7
21029,c:65899,f:1166,c:65899,2011-01-19,series-b,HENQ Invest,CWR Mobility,software,software,IGV,saas,0.7
21029,c:65899,f:2999,c:65899,2011-01-19,series-b,PPM Oost,CWR Mobility,software,software,IGV,saas,0.7
21029,c:65899,f:6891,c:65899,2011-01-19,series-b,TIIN Capital,CWR Mobility,software,software,IGV,saas,0.7
21036,c:66633,f:2503,c:66633,2011-01-11,series-a,Alexandria Real Estate Equities,Acylin Therapeutics,biotech,biotech,XBI,biotech,0.7
21036,c:66633,f:1890,c:66633,2011-01-11,series-a,ARCH Venture Partners,Acylin Therapeutics,biotech,biotech,XBI,biotech,0.7
21036,c:66633,f:1333,c:66633,2011-01-11,series-a,OVP Venture Partners,Acylin Therapeutics,biotech,biotech,XBI,biotech,0.7
21055,c:58527,f:4736,c:58527,2011-01-19,series-a,Lightbank,60mo,software,software,IGV,saas,0.7
21061,c:32837,f:4917,c:32837,2011-01-20,series-a,Golden Seeds,Cognition Therapeutics,biotech,biotech,XBI,biotech,0.7
21061,c:32837,f:3661,c:32837,2011-01-20,series-a,M5Invest Partners,Cognition Therapeutics,biotech,biotech,XBI,biotech,0.7
21061,c:32837,f:2688,c:32837,2011-01-20,series-a,Pittsburgh Life Sciences Greenhouse,Cognition Therapeutics,biotech,biotech,XBI,biotech,0.7
21061,c:32837,f:909,c:32837,2011-01-20,series-a,Innovation Works,Cognition Therapeutics,biotech,biotech,XBI,biotech,0.7
21062,c:8036,f:1234,c:8036,2011-01-20,series-b,Bertelsmann Digital Media Investments,Flat World Knowledge,software,software,IGV,saas,0.7
21062,c:8036,f:42,c:8036,2011-01-20,series-b,Bessemer Venture Partners,Flat World Knowledge,software,software,IGV,saas,0.7
21062,c:8036,f:230,c:8036,2011-01-20,series-b,Valhalla Partners,Flat World Knowledge,software,software,IGV,saas,0.7
21062,c:8036,f:376,c:8036,2011-01-20,series-b,High Peaks Venture Partners,Flat World Knowledge,software,software,IGV,saas,0.7
21062,c:8036,f:1034,c:8036,2011-01-20,series-b,Tribeca Venture Partners,Flat World Knowledge,software,software,IGV,saas,0.7
21072,c:66843,f:2677,c:66843,2011-01-21,series-a,SJF Ventures,Optoro,enterprise,enterprise,IGV,saas,0.7
21072,c:66843,f:3439,c:66843,2011-01-21,series-a,QED Investors,Optoro,enterprise,enterprise,IGV,saas,0.7
21085,c:66950,f:2911,c:66950,2011-01-24,series-a,CEA Investissement,EVIAGENICS,biotech,biotech,XBI,biotech,0.7
21085,c:66950,f:2533,c:66950,2011-01-24,series-a,CapDecisif,EVIAGENICS,biotech,biotech,XBI,biotech,0.7
21094,c:25281,f:2910,c:25281,2011-01-24,series-b,Emertec Gestion,Fermentalg,biotech,biotech,XBI,biotech,0.7
21094,c:25281,f:1284,c:25281,2011-01-24,series-b,Demeter Partners,Fermentalg,biotech,biotech,XBI,biotech,0.7
21094,c:25281,f:3334,c:25281,2011-01-24,series-b,ACE Management,Fermentalg,biotech,biotech,XBI,biotech,0.7
21100,c:45728,f:1955,c:45728,2011-01-25,series-b,Ferd Venture,Siving Egil Kvaleberg,software,software,IGV,saas,0.7
21109,c:57045,f:173,c:57045,2011-01-25,series-b,Shasta Ventures,Cirtas Systems,enterprise,enterprise,IGV,saas,0.7
21109,c:57045,f:42,c:57045,2011-01-25,series-b,Bessemer Venture Partners,Cirtas Systems,enterprise,enterprise,IGV,saas,0.7
21109,c:57045,f:316,c:57045,2011-01-25,series-b,New Enterprise Associates,Cirtas Systems,enterprise,enterprise,IGV,saas,0.7
21109,c:57045,f:94,c:57045,2011-01-25,series-b,Lightspeed Venture Partners,Cirtas Systems,enterprise,enterprise,IGV,saas,0.7
21111,c:67111,f:2911,c:67111,2011-01-25,series-a,CEA Investissement,ETHERA,hardware,hardware,SOXX,semiconductors,0.7
21111,c:67111,f:2910,c:67111,2011-01-25,series-a,Emertec Gestion,ETHERA,hardware,hardware,SOXX,semiconductors,0.7
21126,c:47412,f:1228,c:47412,2011-03-30,series-b,SeventySix Captial,Omek Interactive,software,software,IGV,saas,0.7
21149,c:67265,f:1955,c:67265,2011-01-27,series-b,Ferd Venture,Smarterphone,software,software,IGV,saas,0.7
21198,c:49877,f:426,c:49877,2010-03-01,series-a,EPIC Ventures,Instructure,enterprise,enterprise,IGV,saas,0.7
21231,c:67695,f:733,c:67695,2011-02-01,series-a,New Atlantic Ventures,Truveris,software,software,IGV,saas,0.7
21231,c:67695,f:29,c:67695,2011-02-01,series-a,First Round Capital,Truveris,software,software,IGV,saas,0.7
21231,c:67695,f:1034,c:67695,2011-02-01,series-a,Tribeca Venture Partners,Truveris,software,software,IGV,saas,0.7
21247,c:53451,f:316,c:53451,2011-02-02,series-a,New Enterprise Associates,SolidFire,enterprise,enterprise,IGV,saas,0.7
21247,c:53451,f:230,c:53451,2011-02-02,series-a,Valhalla Partners,SolidFire,enterprise,enterprise,IGV,saas,0.7
21247,c:53451,f:127,c:53451,2011-02-02,series-a,Novak Biddle Venture Partners,SolidFire,enterprise,enterprise,IGV,saas,0.7
21249,c:8249,f:26,c:8249,2000-08-17,series-b,Draper Fisher Jurvetson (DFJ),Epocrates,software,software,IGV,saas,0.7
21249,c:8249,f:951,c:8249,2000-08-17,series-b,InterWest Partners,Epocrates,software,software,IGV,saas,0.7
21249,c:8249,f:1113,c:8249,2000-08-17,series-b,Three Arch Partners,Epocrates,software,software,IGV,saas,0.7
21249,c:8249,f:1971,c:8249,2000-08-17,series-b,Sprout Group,Epocrates,software,software,IGV,saas,0.7
21249,c:8249,f:2235,c:8249,2000-08-17,series-b,Bay City Capital,Epocrates,software,software,IGV,saas,0.7
21255,c:49536,f:2223,c:49536,2011-02-02,series-a,Cr̩dit Agricole Private Equity,Complix,biotech,biotech,XBI,biotech,0.7
21261,c:63978,f:446,c:63978,2011-02-02,series-a,Felicis Ventures,Massive Health,health,health,XBI,biotech,0.7
21261,c:63978,f:116,c:63978,2011-02-02,series-a,Mohr Davidow Ventures,Massive Health,health,health,XBI,biotech,0.7
21261,c:63978,f:1,c:63978,2011-02-02,series-a,Greylock Partners,Massive Health,health,health,XBI,biotech,0.7
21261,c:63978,f:3127,c:63978,2011-02-02,series-a,Andreessen Horowitz,Massive Health,health,health,XBI,biotech,0.7
21261,c:63978,f:7,c:63978,2011-02-02,series-a,Charles River Ventures,Massive Health,health,health,XBI,biotech,0.7
21261,c:63978,f:7124,c:63978,2011-02-02,series-a,Collaborative Fund,Massive Health,health,health,XBI,biotech,0.7
21267,c:42943,f:696,c:42943,2011-02-02,series-a,Northzone,BraveNewTalent,enterprise,enterprise,IGV,saas,0.7
21284,c:67942,f:4736,c:67942,2011-02-04,series-a,Lightbank,Needle,software,software,IGV,saas,0.7
21292,c:67924,f:1749,c:67924,2011-03-02,series-b,Domain Associates,IntegenX,biotech,biotech,XBI,biotech,0.7
21292,c:67924,f:327,c:67924,2011-03-02,series-b,In-Q-Tel,IntegenX,biotech,biotech,XBI,biotech,0.7
21292,c:67924,f:6975,c:67924,2011-03-02,series-b,RONAholdings,IntegenX,biotech,biotech,XBI,biotech,0.7
21306,c:10702,f:7467,c:10702,2011-02-06,series-b,Core VC,Plastyc,finance,finance,XLF,fintech,0.7
21319,c:68169,f:1312,c:68169,2011-02-07,series-a,Grotech Ventures,NexGen Storage,software,software,IGV,saas,0.7
21319,c:68169,f:1294,c:68169,2011-02-07,series-a,Access Venture Partners,NexGen Storage,software,software,IGV,saas,0.7
21355,c:68295,f:2250,c:68295,2011-02-28,series-a,OrbiMed Advisors,Arsanis,biotech,biotech,XBI,biotech,0.7
21355,c:68295,f:272,c:68295,2011-02-28,series-a,Polaris Partners,Arsanis,biotech,biotech,XBI,biotech,0.7
21355,c:68295,f:2257,c:68295,2011-02-28,series-a,SV Life Sciences,Arsanis,biotech,biotech,XBI,biotech,0.7
21367,c:1572,f:5736,c:1572,2011-02-09,series-b,Retro Venture Partners,Uversity,social,social,FDN,consumer_internet,0.7
21367,c:1572,f:6,c:1572,2011-02-09,series-b,Founders Fund,Uversity,social,social,FDN,consumer_internet,0.7
21402,c:55715,f:910,c:55715,2011-02-10,series-a,Sunstone Capital,Podio,enterprise,enterprise,IGV,saas,0.7
21421,c:68572,f:3831,c:68572,2011-02-11,series-b,AgeChem Venture Fund,Conatus Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
21421,c:68572,f:2814,c:68572,2011-02-11,series-b,Aberdare Ventures,Conatus Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
21421,c:68572,f:346,c:68572,2011-02-11,series-b,Advent Venture Partners,Conatus Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
21421,c:68572,f:2235,c:68572,2011-02-11,series-b,Bay City Capital,Conatus Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
21421,c:68572,f:3259,c:68572,2011-02-11,series-b,Gilde Healthcare Partners,Conatus Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
21421,c:68572,f:2293,c:68572,2011-02-11,series-b,Roche Venture Fund,Conatus Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
21493,c:68817,f:512,c:68817,2011-02-16,series-a,Octopus,Vega-Chi,finance,finance,XLF,fintech,0.7
21500,c:36227,f:3616,c:36227,2011-02-16,series-a,LSP BioVentures,Activaero,biotech,biotech,XBI,biotech,0.7
21500,c:36227,f:3897,c:36227,2011-02-16,series-a,BioMedPartners,Activaero,biotech,biotech,XBI,biotech,0.7
21500,c:36227,f:2994,c:36227,2011-02-16,series-a,VI Partners,Activaero,biotech,biotech,XBI,biotech,0.7
21500,c:36227,f:3898,c:36227,2011-02-16,series-a,Abalis Finance,Activaero,biotech,biotech,XBI,biotech,0.7
21500,c:36227,f:3298,c:36227,2011-02-16,series-a,Vesalius Biocapital Partners,Activaero,biotech,biotech,XBI,biotech,0.7
21500,c:36227,f:2435,c:36227,2011-02-16,series-a,MedVenture Associates,Activaero,biotech,biotech,XBI,biotech,0.7
21509,c:24967,f:2141,c:24967,2011-02-16,series-b,New Leaf Venture Partners,Versartis,biotech,biotech,XBI,biotech,0.7
21509,c:24967,f:346,c:24967,2011-02-16,series-b,Advent Venture Partners,Versartis,biotech,biotech,XBI,biotech,0.7
21509,c:24967,f:18,c:24967,2011-02-16,series-b,Index Ventures,Versartis,biotech,biotech,XBI,biotech,0.7
21511,c:67806,f:48,c:67806,2011-02-17,series-a,Benchmark,Pipewise,enterprise,enterprise,IGV,saas,0.7
21511,c:67806,f:4850,c:67806,2011-02-17,series-a,FLOODGATE,Pipewise,enterprise,enterprise,IGV,saas,0.7
21511,c:67806,f:3181,c:67806,2011-02-17,series-a,SV Angel,Pipewise,enterprise,enterprise,IGV,saas,0.7
21511,c:67806,f:446,c:67806,2011-02-17,series-a,Felicis Ventures,Pipewise,enterprise,enterprise,IGV,saas,0.7
21516,c:61254,f:3,c:61254,2011-02-17,series-a,Trinity Ventures,Dynamic Signal,software,software,IGV,saas,0.7
21516,c:61254,f:191,c:61254,2011-02-17,series-a,Venrock,Dynamic Signal,software,software,IGV,saas,0.7
21516,c:61254,f:9558,c:61254,2011-02-17,series-a,Signia Venture Partners,Dynamic Signal,software,software,IGV,saas,0.7
21522,c:68982,f:10965,c:68982,2010-06-10,series-a,Movac,GreenButton,software,software,IGV,saas,0.7
21522,c:68982,f:5255,c:68982,2010-06-10,series-a,ICE Angels,GreenButton,software,software,IGV,saas,0.7
21524,c:68995,f:716,c:68995,2011-02-17,series-a,Highway 12 Ventures,Lendio,finance,finance,XLF,fintech,0.7
21524,c:68995,f:1034,c:68995,2011-02-17,series-a,Tribeca Venture Partners,Lendio,finance,finance,XLF,fintech,0.7
21525,c:37674,f:624,c:37674,2011-02-01,series-b,Scottish Equity Partners,hetras,software,software,IGV,saas,0.7
21525,c:37674,f:1142,c:37674,2011-02-01,series-b,Target Partners,hetras,software,software,IGV,saas,0.7
21569,c:69398,f:243,c:69398,2011-02-22,series-a,North Bridge Venture Partners,Paydiant,enterprise,enterprise,IGV,saas,0.7
21569,c:69398,f:507,c:69398,2011-02-22,series-a,General Catalyst Partners,Paydiant,enterprise,enterprise,IGV,saas,0.7
21586,c:45001,f:36,c:45001,2011-02-22,series-a,Goldman Sachs,AppSense,enterprise,enterprise,IGV,saas,0.7
21592,c:11642,f:94,c:11642,2011-02-23,series-b,Lightspeed Venture Partners,PCH International,hardware,hardware,SOXX,semiconductors,0.7
21592,c:11642,f:86,c:11642,2011-02-23,series-b,Norwest Venture Partners,PCH International,hardware,hardware,SOXX,semiconductors,0.7
21592,c:11642,f:392,c:11642,2011-02-23,series-b,Focus Ventures,PCH International,hardware,hardware,SOXX,semiconductors,0.7
21592,c:11642,f:2659,c:11642,2011-02-23,series-b,Cross Creek Capital,PCH International,hardware,hardware,SOXX,semiconductors,0.7
